,Unnamed: 0,quoteID,quotation,speaker,qids,date,numOccurrences,probas,urls,phase
245,1002699,2020-02-12-066490,"Not all students, parents or families agree with the viewpoint held by many schools regarding sexual orientation or gender identity issues,",Sandy Salmon,['Q16875264'],2020-02-12 17:54:06,3,"[['Sandy Salmon', '0.8674'], ['None', '0.1273'], ['Pete Buttigieg', '0.0053']]","['https://www.theblaze.com/news/iowa-bill-would-force-school-districts-to-notify-parents-before-teaching-kids-about-gay-and-transgender-issues', 'https://www.metroweekly.com/2020/02/iowa-republicans-want-to-prevent-teachers-from-discussing-pete-buttigiegs-sexuality-without-parental-consent/', 'https://dailyiowan.com/2020/02/23/opinion-iowa-parents-deserve-to-have-input-on-what-their-children-are-taught/']",E
246,1005906,2020-04-01-067518,"Transgender people everywhere deserve to live in dignity and security,",Bernie Sanders,['Q359442'],2020-04-01 21:15:08,1,"[['Bernie Sanders', '0.7903'], ['None', '0.2097']]",['http://cnsnews.com/article/national/cnsnewscom-staff/bernie-sanders-transgender-people-everywhere-deserve-live-dignity'],E
247,1012869,2020-01-02-043838,"Race and gender were very important in framing her campaign and energizing her base,",Carol Moseley Braun,['Q289396'],2020-01-02 14:28:06,1,"[['Carol Moseley Braun', '0.4671'], ['None', '0.4432'], ['Alan Dixon', '0.0718'], ['Clarence Thomas', '0.0178']]",['http://www.rasmussenreports.com/public_content/political_commentary/commentary_by_louis_jacobson/markey_vs_kennedy_welcome_to_the_most_unusual_senate_primary_in_decades'],E
248,1015177,2020-03-27-036217,"married gay man in a monogamous relationship can't give blood, but a promiscuous straight man who has had hundreds of opposite-sex partners in the last year can.",Jared Polis,['Q935734'],2020-03-27 21:50:37,1,"[['Jared Polis', '0.8916'], ['None', '0.1084']]",['https://www.nbcnews.com/feature/nbc-out/senators-urge-overhaul-gay-donor-restrictions-amid-blood-shortage-n1170741?cid=public-rss_20200328'],E
249,1018310,2020-01-13-071183,"The Virginia Values Act will not only provide critical protections for LGBTQ Virginians, but expand existing civil rights laws to provide recourse for discrimination on the basis of race, religion, sex and veteran status,",David Fowler,"['Q21165802', 'Q29155240', 'Q52280097', 'Q5233777', 'Q55987466', 'Q56600489']",2020-01-13 15:00:00,2,"[['David Fowler', '0.7792'], ['None', '0.2208']]","['https://www.hrc.org/blog/am-equality-tipsheet-january-12-2020', 'https://www.hrc.org/blog/am-equality-tipsheet-january-12-2020?utm_source=rss&utm_medium=rss-feed']",E
250,1026446,2020-02-06-117186,We need to end discrimination for our LGBTQ friends and family and co-workers. There's nothing more important than that.,Eileen Filler-Corn,['Q5349362'],2020-02-06 23:52:57,2,"[['Eileen Filler-Corn', '0.9303'], ['None', '0.0697']]","['https://www.stamfordadvocate.com/news/article/Virginia-poised-to-become-first-Southern-state-15035980.php', 'https://www.thehour.com/news/article/Virginia-poised-to-become-first-Southern-state-15035980.php']",E
251,1030845,2020-01-23-072049,San Diego's first LGBT affirming community center to provide a supportive environment for LGBT seniors.,Kevin Faulconer,['Q6396259'],2020-01-23 19:04:31,1,"[['Kevin Faulconer', '0.9725'], ['None', '0.0275']]",['https://www.nbcsandiego.com/news/local/mayor-calls-for-more-affordable-housing-in-san-diego/2046740/'],E
252,1034843,2020-01-19-011848,"He's not only my number two guy, he's also very genuine with people. Even though he is a straight, married man, both he and his wife have a good connection with the gay community.",Lupe Valdez,['Q6704685'],2020-01-19 09:00:25,1,"[['Lupe Valdez', '0.575'], ['None', '0.425']]",['https://dallasvoice.com/2006/08/'],E
253,1035546,2020-01-22-059083,"makes this the first impeachment trial in history without witnesses or documents, it will not prove the president innocent. It will merely prove the Senate guilty of working with the president to obstruct the truth from coming out.",Adam Schiff,['Q350843'],2020-01-22 01:08:39,1,"[['Adam Schiff', '0.8883'], ['None', '0.0767'], ['Mitch McConnell', '0.0338'], ['President Donald Trump', '0.0012']]",['https://chicago.suntimes.com/columnists/2020/1/21/21076153/trump-senate-impeachment-trial-day-2-of-course-there-should-be-witnesses-documents'],E
254,1042607,2020-03-15-009613,help address shameful racial and gender disparities that plague our bankruptcy system,Elizabeth Warren,['Q434706'],2020-03-15 00:00:00,1,"[['Elizabeth Warren', '0.9395'], ['None', '0.0577'], ['Joe Biden', '0.0028']]",['https://www.foxnews.com/politics/biden-sanders-warren-tuition-bankruptcy-plans'],E
255,1054506,2020-01-22-108557,"We need to take these numbers seriously because behind every one ofthese numbers is a religious minority, a person of color, a transgender or LGBTQ person suffering in fear... If we don't stand up for these communities, who will?",David Ryu,"['Q20010783', 'Q28039420']",2020-01-22 00:00:00,1,"[['David Ryu', '0.9629'], ['None', '0.0371']]",['http://www.foxla.com/news/lapd-reports-citys-hate-crimes-have-increased-more-than-40-since-2016'],E
256,1056190,2020-01-21-059143,"One of my priorities every year is trying to keep pushing California to be the beacon of equality and justice for LGBTQ people that we must be,",Scott Wiener,['Q7437504'],2020-01-21 11:30:00,1,"[['Scott Wiener', '0.6484'], ['None', '0.3516']]",['http://advocate.com/politics/2020/1/21/calif-reps-seek-posthumously-pardon-gay-activist-bayard-rustin'],E
257,1056762,2020-03-18-071271,"They have the product, but it's slow coming out to the stores.",Gerald Hocker,['Q16121222'],2020-03-18 20:08:08,1,"[['Gerald Hocker', '0.508'], ['None', '0.492']]",['http://capegazette.villagesoup.com/article/grocery-stores-overwhelmed-during-corona-crisis/199624'],E
258,1061802,2020-02-17-065680,"The way Michael Bloomberg treated employees -- female employees, who were under his wing, who were relying on him for their livelihoods, for their health benefits, for their 401ks -- to have created that kind of culture, that unsafe workplace, to feel like you're being harassed because of your gender, that is problematic. I think you're going to hear more of it.",Kellyanne Conway,['Q6386365'],2020-02-17 20:17:26,4,"[['Kellyanne Conway', '0.9234'], ['None', '0.0501'], ['President Donald Trump', '0.0141'], ['Michael Bloomberg', '0.0079'], ['Donald Trump', '0.0045']]","['https://www.voanews.com/usa/us-politics/rivals-target-bloomberg-he-rises-democratic-presidential-race', 'http://voanews.com/usa/us-politics/bloomberg-qualifies-next-democratic-debate', 'https://www.voanews.com/usa/us-politics/bloomberg-qualifies-first-democratic-presidential-debate', 'http://voanews.com/usa/us-politics/bloomberg-qualifies-his-first-democratic-presidential-debate']",E
259,1062953,2020-02-20-017469,"gender composition in certain higher paying roles at Bloomberg,",Michael Bloomberg,['Q607'],2020-02-20 21:46:39,1,"[['Michael Bloomberg', '0.7448'], ['None', '0.2552']]",['http://thedailybeast.com/bloomberg-claims-he-pays-women-equally-company-data-says-otherwise'],E
260,1068172,2020-04-02-014127,"Everything coming out of China has been wrong, and the WHO has said they [ the Chinese ] have done a great job,",Rick Scott,['Q439729'],2020-04-02 21:42:11,2,"[['Rick Scott', '0.8591'], ['None', '0.1409']]","['https://www.dailysignal.com/2020/04/02/sen-rick-scott-wants-who-documents-over-pandering-to-china-on-coronavirus/?utm_source=rss&utm_medium=rss&utm_campaign=sen-rick-scott-wants-who-documents-over-pandering-to-china-on-coronavirus', 'https://nationalinterest.org/blog/buzz/sen-rick-scott-slams-who-pandering-china-140602']",E
261,1085459,2020-01-27-088174,We can let the East Coast have their ivory towers. We can let the West Coast have a generation of gender studies majors. We will take more jobs and higher pay.,Tate Reeves,['Q7687964'],2020-01-27 00:00:00,25,"[['Tate Reeves', '0.6779'], ['None', '0.3221']]","['http://kaaltv.com/national/mississippi-governor-close-part-of-notorious-state-prison/5624985/?cat=10159', 'http://wnyt.com/politics/mississippi-governor-close-part-of-notorious-state-prison/5624986/?cat=10104', 'http://www.kob.com/us-news/mississippi-governor-close-part-of-notorious-state-prison/5624980/?cat=600', 'https://www.seattletimes.com/nation-world/nation/mississippi-governor-close-part-of-notorious-state-prison/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all', 'https://thecourier.com/national-news-latest/2020/01/27/mississippi-governor-close-part-of-notorious-state-prison/', 'https://wtop.com/education/2020/01/mississippi-governor-close-part-of-notorious-state-prison/', 'http://registercitizen.com/news/education/article/Mississippi-governor-giving-his-1st-State-of-the-15007668.php', 'http://westport-news.com/news/education/article/Mississippi-governor-giving-his-1st-State-of-the-15007668.php', 'http://www.expressnews.com/news/education/article/Mississippi-governor-giving-his-1st-State-of-the-15007668.php', 'http://www.herald-dispatch.com/ap/ap_nation/mississippi-governor-close-part-of-notorious-state-prison/article_1fb9fb2e-2c2c-5e03-8ef0-d8261732a501.html', 'http://www.thehour.com/news/education/article/Mississippi-governor-giving-his-1st-State-of-the-15007668.php', 'http://www.yakimaherald.com/news/national_news/mississippi-governor-close-part-of-notorious-state-prison/article_7db016c6-2d08-56ec-8943-3efed60b8bc8.html', 'https://toronto.citynews.ca/2020/01/27/mississippi-governor-close-part-of-notorious-state-prison/', 'https://www.570news.com/2020/01/27/mississippi-governor-close-part-of-notorious-state-prison/', 'http://www.startribune.com/mississippi-governor-close-part-of-notorious-state-prison/567337542/', 'http://www.whig.com/article/20200127/AP/301279833', 'http://ctpost.com/news/education/article/Mississippi-governor-giving-his-1st-State-of-the-15007668.php', 'http://lufkindailynews.com/anpa/us/article_9fbf404c-63f2-5df0-a91e-fab8ff238cb6.html', 'http://mysanantonio.com/news/education/article/Mississippi-governor-giving-his-1st-State-of-the-15007668.php', 'http://newstimes.com/news/education/article/Mississippi-governor-giving-his-1st-State-of-the-15007668.php', 'http://stamfordadvocate.com/news/education/article/Mississippi-governor-giving-his-1st-State-of-the-15007668.php', 'http://thestar.com/news/world/us/2020/01/27/mississippi-governor-close-part-of-notorious-state-prison.html', 'https://kvia.com/your-voice-your-vote/politics/2020/01/27/mississippi-governor-close-part-of-notorious-state-prison/', 'https://www.dtnpf.com/agriculture/web/Ag/news/world-policy/article/2020/01/28/ms-gov-close-part-state-prison', 'https://msbusiness.com/2020/01/mississippi-governor-close-part-of-notorious-state-prison/']",E
262,1091943,2020-02-06-053019,"It is a time when most in our society celebrates love -- Feb. 14, Valentine `s Day -- but for LGBTQ youth they often feel sidelined on that day because of a feeling of lack of acceptance, a lack of understanding, a lack of empathy.",Steve Santarsiero,['Q7613845'],2020-02-06 20:47:08,1,"[['Steve Santarsiero', '0.7254'], ['None', '0.2402'], ['John Fetterman', '0.0344']]",['https://www.theintell.com/news/20200206/love-is-love-recognition-of-lgbtq-youth-falls-short-in-pa-senate'],E
263,1095232,2020-03-18-061784,"The directive coming out of the Bay Area is no gatherings, which just makes sense to me at this point. So directing that no gatherings be considered, advanced in this state, that's the new guideline we're putting out this evening as well, and we think it's very rational under these circumstances. Disruptive, I know, for some, but rational, we believe, at this moment,",Gavin Newsom,['Q461391'],2020-03-18 22:03:01,1,"[['Gavin Newsom', '0.5992'], ['None', '0.3918'], ['President Donald Trump', '0.009']]",['http://www.naturalnews.com/2020-03-18-bay-area-now-on-lockdown-coronavirus-essential-tasks.html'],E
264,1098147,2020-02-19-089850,"Those folks coming out of jail, a third of people coming out of jail re-commit a crime within three years. I think there should be a reasonable waiting period so that we can see that they're being good citizens, not breaking any of our laws,",Damon Thayer,['Q17388828'],2020-02-19 00:00:00,1,"[['Damon Thayer', '0.632'], ['None', '0.3574'], ['Jimmy Higdon', '0.0106']]",['http://weku.fm/post/structure-felon-voting-restoration-measure-still-under-debate-legislature'],E
265,1099631,2020-01-25-024088,"In Virginia, although a gay couple can get married on Sunday, the sad reality is they can get fired on Monday, evicted on Tuesday morning, and denied a hotel room Tuesday night,",Adam Ebbin,['Q349230'],2020-01-25 00:39:22,4,"[['Adam Ebbin', '0.5413'], ['None', '0.4587']]","['http://www.washingtontimes.com/news/2020/jan/24/subcommittee-advances-bill-banning-lgbtq-discrimin/', 'https://wlni.com/news/subcommittee-advances-bill-banning-lgbtq-discrimination', 'https://www.virginiabusiness.com/article/subcommittee-advances-bill-prohibiting-lgbtq-discrimination/', 'https://www.metroweekly.com/2020/01/virginia-values-act-an-lgbtq-rights-bill-passes-house-of-delegates-subcommittee/']",E
266,1102855,2020-01-15-076462,"The @BernieSanders campaign is about unifying people across our country -- not dividing them up by race, ethnicity or gender,",Bernie Sanders,['Q359442'],2020-01-15 18:59:13,1,"[['Bernie Sanders', '0.5176'], ['None', '0.3053'], ['President Donald Trump', '0.1639'], ['Elizabeth Warren', '0.0132']]",['https://www.politico.com/news/2020/01/15/warren-sanders-dispute-2020-099467'],E
267,1104020,2020-02-21-011281,"DeMaio has run as an openly gay Republican many times. There's not a secret there,",Darrell Issa,['Q1166592'],2020-02-21 19:31:50,1,"[['Darrell Issa', '0.7845'], ['David Ross', '0.0845'], ['Carl DeMaio', '0.0746'], ['None', '0.0564']]",['https://obrag.org/2020/02/issa-demaio-scrape-bottom-of-barrel-in-congressional-race-for-50th-district/'],E
268,1104308,2020-02-23-010482,"I can't just throw my support behind him because we're both gay,",Bernie Sanders,['Q359442'],2020-02-23 12:47:00,1,"[['Bernie Sanders', '0.802'], ['None', '0.1601'], ['Pete Buttigieg', '0.0284'], ['Elizabeth Warren', '0.0095']]",['http://www.msn.com/en-us/news/elections-2020/being-gay-is-not-enough-buttigiegs-candidacy-divides-lgbtq-democrats/ar-BB10ccg3?srcref=rss'],E
269,1106022,2020-02-11-108082,"We think we'll have a lot of propulsion coming out of a good result here in New Hampshire-demonstrating that we have the kind of organisation that can challenge and defeat Donald Trump,",Joe Biden,['Q6279'],2020-02-11 06:00:00,1,"[['Joe Biden', '0.7977'], ['None', '0.1531'], ['Kevin Costner', '0.026'], ['Pete Buttigieg', '0.0232']]",['http://news.sky.com/story/risky-biden-says-hes-still-the-man-to-beat-as-democrats-head-to-new-hampshire-11931204'],E
270,1108420,2020-01-12-045744,"We all know that Hillcrest is our LGBT community that has been struggling -- so to reflect that struggle in the streets it brings not only the history but the efforts that have been done throughout the years to recognize our community,",Todd Gloria,['Q7812385'],2020-01-12 13:51:05,1,"[['Todd Gloria', '0.5772'], ['None', '0.4228']]",['https://timesofsandiego.com/life/2020/01/11/true-colors-in-hillcrest-first-special-crosswalk-has-rainbow-connection/'],E
271,1113708,2020-02-07-114084,"We've got a long way to go when it comes to LGBTQ equality right now,",Pete Buttigieg,['Q7173106'],2020-02-07 05:14:00,12,"[['Pete Buttigieg', '0.8195'], ['None', '0.1805']]","['https://wtop.com/politics/2020/02/6-takeaways-from-cnns-second-night-of-new-hampshire-town-halls/', 'https://ktvz.com/politics/2020/02/06/6-takeaways-from-cnns-second-night-of-new-hampshire-town-halls/', 'https://kyma.com/news/politics/2020/02/06/6-takeaways-from-cnns-second-night-of-new-hampshire-town-halls/', 'http://wicz.com/story/41671335/6-takeaways-from-cnns-second-night-of-new-hampshire-town-halls', 'https://keyt.com/news/politics/2020/02/06/6-takeaways-from-cnns-second-night-of-new-hampshire-town-halls/', 'https://krdo.com/news/politics/2020/02/06/6-takeaways-from-cnns-second-night-of-new-hampshire-town-halls/', 'https://kvia.com/your-voice-your-vote/politics/2020/02/06/6-takeaways-from-cnns-second-night-of-new-hampshire-town-halls/', 'https://abc17news.com/news/politics/national-politics/2020/02/07/6-takeaways-from-cnns-second-night-of-new-hampshire-town-halls/', 'https://keyt.com/news/politics/2020/02/07/6-takeaways-from-cnns-second-night-of-new-hampshire-town-halls/', 'https://krdo.com/news/politics/2020/02/07/6-takeaways-from-cnns-second-night-of-new-hampshire-town-halls/', 'https://ktvz.com/politics/2020/02/07/6-takeaways-from-cnns-second-night-of-new-hampshire-town-halls/', 'https://localnews8.com/news/2020/02/07/6-takeaways-from-cnns-second-night-of-new-hampshire-town-halls/']",E
